GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020
"Race_Ethnicity","black","Who are black",0,"Houston-The Woodlands-Sugar Land, TX",26420,.03779509,.03884483,.04447887,.04268443,.04091696,.03739282,.03819055,.04091497,.04199933,.05652986,.06670515,.06809799,.07028884,.06927726,.07009019
"Race_Ethnicity","black","Who are black",0,"Indianapolis-Carmel-Anderson, IN",26900,.08076718,.10552688,.08813433,.05725044,.10285664,.10638724,.09915654,.12132072,.09941041,.08850051,.09409589,.11519811,.124768,.12878986,.13387285
"Race_Ethnicity","black","Who are black",0,"Jackson, MS",27140,.16541761,-97,-97,.20513564,.02276688,-97,-97,.08481149,.06954691,.05818448,.025832,.03988022,.03057905,.0216055,.15831943
"Race_Ethnicity","black","Who are black",0,"Jacksonville, FL",27260,.15071674,.17371552,.16243714,.15879177,.15635273,.18422304,.20475459,.17401232,.13911784,.1673286,.16616249,.16301255,.15224388,.14958847,.13009709
"Race_Ethnicity","black","Who are black",0,"Kansas City, MO-KS",28140,.08824318,.06694394,.05387324,.06514109,.0777646,.06646226,.07199571,.1090489,.15741187,.13381979,.10418976,.09969598,.11688941,.14481291,.13071345
"Race_Ethnicity","black","Who are black",0,"Knoxville, TN",28940,.15015982,.1677662,.06683461,0,.04231475,.07603111,.06088126,.07244875,.14467888,.10938644,.06577992,.06423526,.04191602,.03454336,.06612574
"Race_Ethnicity","black","Who are black",0,"Lakeland-Winter Haven, FL",29460,.1430783,.13735248,.14704314,.1750187,.15951881,.16139935,.17624797,.12792993,.12171897,.124666,.15298291,.18694921,.15369265,.12950362,.13031675
"Race_Ethnicity","black","Who are black",0,"Las Vegas-Henderson-Paradise, NV",29820,.02570866,.02348205,.02139759,.03552387,.03438433,.02141245,.02104921,.02635539,.03157526,.04227886,.04592898,.04165669,.05671143,.06814562,.05706972
"Race_Ethnicity","black","Who are black",0,"Little Rock-North Little Rock-Conway, AR",30780,.0800504,.06777756,.09006066,.09979825,.03597943,.03351615,.02968371,.00191254,.02046144,.03195644,.02487049,.01922072,.02236805,.03617164,.03378589
"Race_Ethnicity","black","Who are black",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.01187486,.01293093,.01291581,.01138175,.00979561,.01177676,.013361,.01318269,.01276039,.01470383,.01523503,.01449445,.01559058,.01601885,.0165358
"Race_Ethnicity","black","Who are black",0,"Louisville/Jefferson County, KY-IN",31140,.04878399,.03913755,.0634888,.09613016,.10607129,.17386821,.2373624,.18725923,.18411171,.2388017,.24100675,.22075117,.17356931,.15241221,.15553014
"Race_Ethnicity","black","Who are black",0,"Madison, WI",31540,.05333434,.06191885,.02772501,.01990119,.04855095,.05402286,.05053866,.07344052,.05792689,.03472937,.04742444,.08846115,.09189587,.06165055,.04644515
"Race_Ethnicity","black","Who are black",0,"McAllen-Edinburg-Mission, TX",32580,.00271164,0,0,0,0,0,0,.00088503,.00369303,.00286814,0,.00756184,.00818813,.00154344,.00150733
"Race_Ethnicity","black","Who are black",0,"Memphis, TN-MS-AR",32820,.0607744,.0590443,.09181472,.10869021,.0924388,.11446677,.10929196,.09645954,.05783116,.05918835,.1101956,.13845474,.13840733,.10753951,.09193867
"Race_Ethnicity","black","Who are black",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.23437911,.22623192,.22454238,.21505544,.21503301,.21829674,.22027649,.22701181,.21668474,.21272759,.217081,.21871717,.20468011,.19739494,.19709675
"Race_Ethnicity","black","Who are black",0,"Milwaukee-Waukesha-West Allis, WI",33340,.05341592,.04905581,.03214389,.04944888,.05354256,.07599618,.06932383,.03372224,.04777883,.06384046,.07371736,.07046033,.05582795,.03139132,.03231379
"Race_Ethnicity","black","Who are black",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.16869873,.19380286,.1898506,.16926937,.18601094,.21676682,.21224378,.22026286,.22817244,.24737281,.26248133,.28363138,.31430867,.31709784,.34637719
"Race_Ethnicity","black","Who are black",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.12180009,.10441272,.10425503,.09304285,.07835345,.07983726,.08024902,.07465126,.08804549,.09826011,.09127988,.07853415,.06919646,.07705379,.08294362
"Race_Ethnicity","black","Who are black",0,"New Haven-Milford, CT",35300,.15598424,.15354355,.16062476,.16092642,.12827671,.13108067,.15849274,.15113272,.14818306,.14431863,.18549317,.18998523,.15923291,.15803045,.15360326
"Race_Ethnicity","black","Who are black",0,"New Orleans-Metairie, LA",35380,.06781766,.01774483,.0501275,.03720865,.04979651,.05299963,.03065498,.09458135,.12069485,.0875472,.04627574,.04154687,.04835046,.03790959,.09384063
"Race_Ethnicity","black","Who are black",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.17825638,.17343134,.17503059,.1705852,.16215977,.15862463,.16207258,.15779331,.15177386,.1493676,.15168601,.15440701,.14909583,.14505655,.14524807
"Race_Ethnicity","black","Who are black",0,"North Port-Sarasota-Bradenton, FL",35840,.09838594,.08588562,.05837364,.1032083,.111798,.09114859,.07313304,.0600483,.08248384,.07888645,.06286588,.05224395,.06240875,.07242372,.07693537
"Race_Ethnicity","black","Who are black",0,"Ogden-Clearfield, UT",36260,.00137234,.00607563,.0045153,0,.00655481,.01113676,.02213848,.01988464,.00118064,0,.02940955,.02986386,.00091396,.00063938,0
"Race_Ethnicity","black","Who are black",0,"Oklahoma City, OK",36420,.07071761,.07259733,.03588248,.02393845,.05412587,.07865743,.05156823,.04950192,.0465436,.03013604,.02995577,.01673736,.03499383,.05099123,.05732125
"Race_Ethnicity","black","Who are black",0,"Omaha-Council Bluffs, NE-IA",36540,.13052838,.07136396,.05868198,.09649085,.13768625,.10034459,.12369796,.12473576,.04007666,.07001851,.09426862,.144384,.14403623,.15349014,.14789735
"Race_Ethnicity","black","Who are black",0,"Orlando-Kissimmee-Sanford, FL",36740,.24004547,.23436776,.19869949,.18437755,.17913154,.18849146,.20927709,.19696169,.19658507,.22266039,.22139478,.21390417,.19801044,.18914562,.19888867
"Race_Ethnicity","black","Who are black",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.00261138,.00412494,.00207787,0,.00106784,.00291535,.00188418,.00209001,.00254186,.00046956,.00352151,.00420196,.00350977,.00283207,.00214914
"Race_Ethnicity","black","Who are black",0,"Palm Bay-Melbourne-Titusville, FL",37340,.22516686,.20565657,.23208191,.25786588,.21727961,.20973915,.15643829,.13280816,.21298827,.24066104,.20666997,.20655893,.17847174,.13531189,.12843691
"Race_Ethnicity","black","Who are black",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.17946349,.16254883,.16399834,.15290518,.15767899,.18040396,.16629268,.1563406,.16421765,.16839133,.18510416,.19266993,.18631493,.18470947,.17939676
"Race_Ethnicity","black","Who are black",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.02308427,.01550975,.02122948,.03124534,.03021603,.02423081,.02203567,.02708717,.03098214,.031924,.0364591,.03858542,.04485005,.04817348,.04075153
"Race_Ethnicity","black","Who are black",0,"Pittsburgh, PA",38300,.08568524,.12333698,.12846066,.08152975,.05728425,.04614341,.05808765,.11363214,.12186916,.09387827,.08596479,.12403882,.11331692,.09249989,.11898083
"Race_Ethnicity","black","Who are black",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.03417964,.02793201,.01564274,.01614693,.02413832,.03747959,.03330932,.02499127,.02912097,.03319899,.03425831,.04772192,.05956736,.05520592,.04816184
"Race_Ethnicity","black","Who are black",0,"Providence-Warwick, RI-MA",39300,.10674483,.11140458,.10527205,.11391135,.13012308,.11691447,.0995482,.10285152,.13040656,.11443745,.11777977,.1473062,.15122773,.13339819,.11011318
"Race_Ethnicity","black","Who are black",0,"Provo-Orem, UT",39340,.00141749,.00131358,.00560114,.01346334,.00904374,.00977995,.02167646,.01336132,.00192404,.00880607,.00791599,.0025086,.01736323,.01958594,.01162912
"Race_Ethnicity","black","Who are black",0,"Raleigh, NC",39580,.08105735,.07862489,.06045972,.08176591,.11238965,.11372165,.10539355,.0904955,.090968,.08154669,.08677668,.11244386,.10870843,.10170818,.10209958
"Race_Ethnicity","black","Who are black",0,"Richmond, VA",40060,.1190602,.13069902,.1482123,.12953559,.09791693,.08686462,.11909512,.12062193,.12304897,.14110109,.12057596,.10588805,.14012919,.12573436,.09527178
"Race_Ethnicity","black","Who are black",0,"Riverside-San Bernardino-Ontario, CA",40140,.01665646,.0158466,.01127891,.01580229,.0161595,.01304079,.01637116,.01757654,.01604124,.01754954,.02029109,.01852121,.01657701,.01655298,.01789621
"Race_Ethnicity","black","Who are black",0,"Rochester, NY",40380,.24588704,.15569475,.10937648,.1573903,.14826758,.18952976,.24186386,.20955114,.17330785,.12278274,.13776438,.20153517,.20251197,.13830325,.14299242
"Race_Ethnicity","black","Who are black",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.01864114,.02513137,.02961968,.02456217,.01936987,.01570326,.01324878,.01597981,.01710426,.01596357,.01564202,.01696027,.01818012,.02636458,.02555194
"Race_Ethnicity","black","Who are black",0,"St. Louis, MO-IL",41180,.09020651,.09464972,.11679297,.10916732,.11222421,.10478895,.06372002,.05259449,.09005634,.12996557,.1104524,.09612452,.09815131,.10574476,.11615598
"Race_Ethnicity","black","Who are black",0,"Salt Lake City, UT",41620,.02728577,.04023081,.04729758,.03729002,.02884051,.04160175,.03145799,.03748296,.04256547,.03149584,.03877996,.04460797,.04566842,.06993913,.0740993
"Race_Ethnicity","black","Who are black",0,"San Antonio-New Braunfels, TX",41700,.02286905,.01902371,.01938914,.02541012,.02381747,.0225985,.02468077,.02184469,.02021198,.02530591,.02309159,.0161919,.01999275,.02326393,.01924396
"Race_Ethnicity","black","Who are black",0,"San Diego-Carlsbad, CA",41740,.02130982,.02636747,.02358037,.02236292,.02461444,.02736939,.0264712,.02471353,.01830994,.01422861,.02254452,.02378646,.02326704,.03281081,.03889942
"Race_Ethnicity","black","Who are black",0,"San Francisco-Oakland-Hayward, CA",41860,.01788551,.02156453,.01926312,.01857035,.01871622,.01765256,.01724941,.01439142,.01726189,.02070781,.01976367,.01795057,.02157339,.02563477,.02423972
"Race_Ethnicity","black","Who are black",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.01334385,.00751735,.00532765,.0084946,.01071166,.01253678,.01218342,.00877571,.01162076,.01422205,.01292204,.01408745,.01219107,.01267269,.01294076
"Race_Ethnicity","black","Who are black",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.0136979,.01492902,0,.05043606,.06746692,.02502402,0,.01713234,.05730899,.05012799,.02943028,.02864383,.0215696,.01911758,.03355234
"Race_Ethnicity","black","Who are black",0,"Seattle-Tacoma-Bellevue, WA",42660,.07677608,.07051177,.07055651,.07807945,.07288354,.07966175,.08540227,.07878792,.07573148,.07391403,.08808248,.09124572,.08934046,.10116339,.10302664
"Race_Ethnicity","black","Who are black",0,"Spokane-Spokane Valley, WA",44060,.02249035,.01504479,0,.00399774,.01753146,.01748924,.01534161,.02947745,.03485286,.04196987,.05518093,.03238738,.04559838,.08145753,.08975794
"Race_Ethnicity","black","Who are black",0,"Springfield, MA",44140,.11357526,.14713983,.16027556,.16292384,.15603034,.14642882,.14156334,.14262922,.16630594,.18400986,.1902612,.13352729,.14346363,.17823024,.14290617
"Race_Ethnicity","black","Who are black",0,"Stockton-Lodi, CA",44700,.00265498,.00693506,.00950802,.01066939,.01097117,.0098298,.01504073,.01570932,.00769395,.00757106,.00857417,.00717617,.01363751,.01439973,.01873846
"Race_Ethnicity","black","Who are black",0,"Syracuse, NY",45060,.13812217,.17282163,.2344839,.19144379,.14267577,.13445342,.11856835,.16333316,.18295874,.14802574,.20933169,.22301002,.222885,.25185552,.23773801
"Race_Ethnicity","black","Who are black",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.09028599,.08556395,.09299351,.10702898,.10989922,.08633036,.08705162,.08609359,.08202575,.10405148,.10496575,.09088727,.09331986,.10094823,.10595113
"Race_Ethnicity","black","Who are black",0,"Toledo, OH",45780,.08556195,.07163346,.05259749,.03624576,.1096832,.1439565,.11455549,.08377156,.07569584,.06354092,.08137567,.08338683,.06879833,.049174,.04661832
"Race_Ethnicity","black","Who are black",0,"Tucson, AZ",46060,.03691911,.02668101,.01157193,.02588813,.03937178,.03016281,.03146988,.03677163,.03005036,.03274367,.03100113,.04993609,.07644401,.06274688,.05346744
"Race_Ethnicity","black","Who are black",0,"Tulsa, OK",46140,.03295415,.02085807,.02981052,.07374339,.05768574,.01020327,.01528643,.00772047,.0109263,.01068716,.01326098,.02934994,.04938752,.04217211,.03135893
"Race_Ethnicity","black","Who are black",0,"Urban Honolulu, HI",46520,.01578068,.00985363,.00630207,.00876691,.01226674,.01710262,.00784962,.00618859,.01563018,.02106796,.01233659,.0048191,.01621352,.01371443,.00262196
"Race_Ethnicity","black","Who are black",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.15558369,.15143874,.16682701,.16392617,.15950748,.15451171,.15116598,.15735079,.14224681,.12445975,.155159,.16176207,.14814626,.1795495,.18207432
"Race_Ethnicity","black","Who are black",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.18034871,.18313311,.17607632,.16666809,.17295521,.18326125,.1849497,.17907795,.18312642,.18433888,.17944725,.17951229,.18662249,.1853191,.19165422
"Race_Ethnicity","black","Who are black",0,"Wichita, KS",48620,.0501705,.05633337,.04824217,.07013427,.04739073,.0301681,.02353231,.07478184,.12032035,.07458986,.05767936,.07381749,.09016002,.04589472,.02815263
"Race_Ethnicity","black","Who are black",0,"Winston-Salem, NC",49180,.04812695,.02407759,.01480283,.04963743,.07333641,.04252566,.02034044,.01763676,.03700881,.03890596,.026109,.04620194,.04879788,.05131871,.03995011
"Race_Ethnicity","black","Who are black",0,"Worcester, MA-CT",49340,.10537922,.12556769,.13381594,.12549627,.14987481,.17703043,.19755504,.18515579,.174243,.15255512,.16321616,.18248641,.17850821,.17208464,.22076346
"Race_Ethnicity","black","Who are black",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.02816162,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Race_Ethnicity","asian","Who are Asian",0,"Akron, OH",10420,.19947712,.32254553,.22613037,.19311041,.24821396,.26611698,.28509825,.28675494,.34583309,.30930585,.32545829,.34741524,.34425184,.38230279,.40451625
"Race_Ethnicity","asian","Who are Asian",0,"Albany-Schenectady-Troy, NY",10580,.23237383,.26328671,.24469513,.21507075,.19231525,.20152418,.25484145,.25479373,.27560475,.33296731,.36462882,.33895499,.308007,.3118906,.27721888
"Race_Ethnicity","asian","Who are Asian",0,"Albuquerque, NM",10740,.05990101,.06242272,.07958988,.06472822,.06017921,.06030191,.05969577,.04855189,.04936265,.06087789,.06677101,.08047175,.09044541,.07997812,.06993039
"Race_Ethnicity","asian","Who are Asian",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.17056362,.13367155,.13411914,.15224238,.16566281,.1554556,.17105879,.19980682,.20314108,.17664413,.13229474,.10269363,.10606187,.12454566,.1113565
"Race_Ethnicity","asian","Who are Asian",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.17260098,.16707234,.162797,.16122507,.16433701,.16438958,.16620049,.17798778,.17579462,.17034252,.17626965,.17421722,.18062909,.18639638,.19391111
"Race_Ethnicity","asian","Who are Asian",0,"Augusta-Richmond County, GA-SC",12260,.16383709,.17409551,.20391977,.17340961,.12726581,.11362595,.1348775,.15778229,.13943161,.11988266,.13672704,.17918593,.17505118,.12331109,.1148673
"Race_Ethnicity","asian","Who are Asian",0,"Austin-Round Rock, TX",12420,.1204886,.11841054,.12278123,.12844916,.13001426,.12274434,.11411598,.12202134,.12426653,.13141909,.14621331,.14703724,.14678557,.14811647,.19244452
"Race_Ethnicity","asian","Who are Asian",0,"Bakersfield, CA",12540,.05530006,.06037992,.06552807,.06206342,.06122514,.06601259,.0698376,.06972253,.07331628,.07531635,.07866341,.08875105,.08090805,.06618581,.06729236
"Race_Ethnicity","asian","Who are Asian",0,"Baltimore-Columbia-Towson, MD",12580,.24138144,.23710361,.24555255,.23452176,.23507531,.25651741,.26033616,.26702148,.26990691,.25394759,.24091172,.2368633,.23784147,.23456739,.23778459
"Race_Ethnicity","asian","Who are Asian",0,"Baton Rouge, LA",12940,.30319425,.2867595,.30116081,.32131448,.27944559,.27036521,.27072239,.25912231,.23247939,.25003541,.22966874,.18870656,.15564153,.17451514,.20324194
"Race_Ethnicity","asian","Who are Asian",0,"Birmingham-Hoover, AL",13820,.21213892,.22080013,.1697316,.15028866,.14770155,.14780112,.15491439,.14954719,.1348481,.14154091,.11831745,.10977265,.12523794,.12509312,.10605606
"Race_Ethnicity","asian","Who are Asian",0,"Boise City, ID",14260,.02787419,.04287052,.0835962,.09273663,.11449604,.09627096,.05506156,.08144829,.13123025,.10606506,.08633366,.11180975,.088723,.0622875,.05612097
"Race_Ethnicity","asian","Who are Asian",0,"Boston-Cambridge-Newton, MA-NH",14460,.19392067,.19686736,.19533409,.19082417,.19438598,.20601976,.21368463,.20197235,.19595002,.20362979,.20432679,.20153591,.20087798,.20335497,.20480514
"Race_Ethnicity","asian","Who are Asian",0,"Bridgeport-Stamford-Norwalk, CT",14860,.12524369,.12679671,.12293138,.12292613,.12408263,.12985238,.13198279,.12859511,.12652275,.11991733,.11347501,.10308723,.11110588,.10832694,.10571206
"Race_Ethnicity","asian","Who are Asian",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.21330373,.21265858,.23921387,.23555791,.19645061,.22874092,.30212343,.2830596,.27841601,.30115265,.28154469,.30178681,.32095036,.31894112,.26583818
"Race_Ethnicity","asian","Who are Asian",0,"Cape Coral-Fort Myers, FL",15980,.04613721,.03394555,.04100751,.04898506,.04540903,.04930307,.04793406,.03120098,.02327127,.03156788,.03340875,.03164425,.03555689,.04190831,.03433786
"Race_Ethnicity","asian","Who are Asian",0,"Charleston-North Charleston, SC",16700,.17333542,.15109901,.10623754,.10341157,.06709655,.10097757,.15383619,.12180953,.10632345,.07789368,.09730163,.12841097,.09774872,.16603409,.19178738
"Race_Ethnicity","asian","Who are Asian",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.13685983,.13539034,.12991826,.12407385,.12456789,.14144504,.15621707,.1447496,.14407361,.15267047,.15556733,.15467912,.16591205,.1663101,.15268606
"Race_Ethnicity","asian","Who are Asian",0,"Chattanooga, TN-GA",16860,.20481087,.20079486,.14659606,.14250883,.17116618,.17255251,.17081125,.16664796,.14087175,.13950597,.10150211,.11752121,.15142038,.13029346,.16514716
"Race_Ethnicity","asian","Who are Asian",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.1335725,.13240752,.13710323,.13849442,.1404051,.14099103,.13893108,.13710833,.14805439,.15224858,.15096471,.15291248,.15065035,.15360144,.15802822
"Race_Ethnicity","asian","Who are Asian",0,"Cincinnati, OH-KY-IN",17140,.24852225,.2250244,.22949953,.23237617,.23740673,.24347435,.23496711,.23404503,.23057069,.23453687,.22776894,.2472672,.24709278,.18543464,.20718606
