"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","y2019","y2020","y2021","y2022"
"edupar",6,1,"lTHS",28140,,"Kansas City, MO-KS",0,0.21809152,0.20848395,0.25874937,0.26829338,0.22785431,0.23955533,0.21179081,0.21104577,0.278768,0.26426268,0.24455644,0.26501521,0.26980916,0.25321442,0.23968007,0.1818783,0.17823547
"edupar",6,1,"lTHS",28940,,"Knoxville, TN",0,0.22386999,0.17226802,0.20411418,0.2491962,0.18898802,0.16600037,0.18954079,0.21190801,0.31334293,0.38163275,0.32796484,0.23032555,0.18024513,0.19536358,0.19156809,0.30598846,0.34083924
"edupar",6,1,"lTHS",29460,,"Lakeland-Winter Haven, FL",0,0.22465858,0.22944893,0.31479812,0.35128397,0.39597756,0.38707894,0.28589919,0.27848861,0.30859485,0.30295593,0.26661363,0.27436811,0.28551567,0.21217473,0.18588801,0.21214965,0.21007645
"edupar",6,1,"lTHS",29820,,"Las Vegas-Henderson-Paradise, NV",0,0.32431671,0.2968587,0.30703381,0.3258262,0.31494519,0.31096834,0.29324827,0.26150882,0.24874769,0.24348783,0.2400776,0.22205438,0.23762347,0.26573861,0.23080784,0.2295253,0.23061252
"edupar",6,1,"lTHS",30780,,"Little Rock-North Little Rock-Conway, AR",0,0.22801837,0.18511933,0.1645029,0.25994319,0.31313589,0.15063691,0.14386159,0.33927661,0.34701541,0.17644317,0.13395953,0.17424713,0.19910853,0.20673053,0.22923012,0.2772474,0.21979384
"edupar",6,1,"lTHS",31080,,"Los Angeles-Long Beach-Anaheim, CA",0,0.34504157,0.33221278,0.3383756,0.33404675,0.32541403,0.32039505,0.31255496,0.30751759,0.30272418,0.28665224,0.27473259,0.26364726,0.24964373,0.24411942,0.23291625,0.19959797,0.20754988
"edupar",6,1,"lTHS",31140,,"Louisville/Jefferson County, KY-IN",0,0.27390075,0.17997752,0.10534015,0.11349689,0.21492979,0.31602472,0.3559674,0.25757572,0.18763284,0.19349107,0.1981307,0.19553079,0.16242313,0.15333974,0.17586206,0.13314189,0.1320774
"edupar",6,1,"lTHS",31540,,"Madison, WI",0,0.12155513,0.10807778,0.14869395,0.18600659,0.2308681,0.1192783,0.05824528,0.20138063,0.29736149,0.22919756,0.10384675,0.08165724,0.13971187,0.08255205,0.06483813,0.15838918,0.13784838
"edupar",6,1,"lTHS",32580,,"McAllen-Edinburg-Mission, TX",0,0.40867358,0.40955681,0.42733389,0.44971335,0.42950618,0.42222407,0.45470551,0.42073038,0.41230398,0.41738749,0.39558163,0.39493373,0.39210543,0.36710095,0.32609057,0.30569696,0.3091962
"edupar",6,1,"lTHS",32820,,"Memphis, TN-MS-AR",0,0.19084083,0.29015577,0.29649174,0.24550435,0.24984042,0.23240022,0.27526784,0.34274337,0.35979214,0.34467328,0.25817639,0.27883935,0.34848711,0.33227217,0.30130732,0.33271211,0.30416253
"edupar",6,1,"lTHS",33100,,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0.12610489,0.11819038,0.1142934,0.12672006,0.13101,0.12270088,0.11634553,0.10787118,0.09873682,0.10121851,0.1090873,0.099168,0.09457865,0.10612057,0.11157557,0.10340169,0.10298887
"edupar",6,1,"lTHS",33340,,"Milwaukee-Waukesha-West Allis, WI",0,0.30270627,0.2495925,0.22572745,0.24669424,0.2891055,0.30803117,0.24947648,0.20849402,0.22809586,0.25792798,0.24241322,0.2424898,0.21621326,0.22081979,0.25623861,0.20789522,0.19982648
"edupar",6,1,"lTHS",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,0.21746781,0.22653365,0.26159644,0.24475932,0.23372212,0.24240212,0.20800382,0.18118118,0.16167247,0.15821455,0.19624148,0.17763074,0.16600005,0.17870393,0.1672655,0.18515433,0.15575701
"edupar",6,1,"lTHS",34980,,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,0.19608346,0.26499027,0.26438159,0.241983,0.27692303,0.26455066,0.24190372,0.28226626,0.27861992,0.23295641,0.23427083,0.19863345,0.18356736,0.20953599,0.21184711,0.21300091,0.20821375
"edupar",6,1,"lTHS",35300,,"New Haven-Milford, CT",0,0.09583074,0.11242244,0.08877152,0.09466178,0.10543098,0.11000305,0.11508728,0.09371824,0.09624892,0.13496801,0.12013393,0.05586528,0.06023448,0.09246758,0.08784218,0.10559562,0.1143389
"edupar",6,1,"lTHS",35380,,"New Orleans-Metairie, LA",0,0.15230006,0.25424525,0.22887561,0.20291163,0.20169513,0.14914741,0.15175608,0.19781631,0.17705835,0.18498753,0.2077632,0.20211117,0.18209843,0.15341173,0.12789677,0.21501592,0.26242322
"edupar",6,1,"lTHS",35620,,"New York-Newark-Jersey City, NY-NJ-PA",0,0.15708303,0.15395345,0.15636651,0.16477597,0.16747843,0.16083135,0.16611172,0.16825196,0.15984751,0.15882543,0.15406284,0.14155526,0.13325267,0.13193481,0.1267769,0.12351073,0.12423006
"edupar",6,1,"lTHS",35840,,"North Port-Sarasota-Bradenton, FL",0,0.25389168,0.2250305,0.23094516,0.2133421,0.16505852,0.24367812,0.26216161,0.16929317,0.17554091,0.19060443,0.16461337,0.18539713,0.19092052,0.18031472,0.16641368,0.07721605,0.11645451
"edupar",6,1,"lTHS",36260,,"Ogden-Clearfield, UT",0,0.34836644,0.29690421,0.24356556,0.23774275,0.21471345,0.21625264,0.19900352,0.18314208,0.23363806,0.23015001,0.17940424,0.16206603,0.18208034,0.1374803,0.13987374,0.05764183,0.10583784
"edupar",6,1,"lTHS",36420,,"Oklahoma City, OK",0,0.32686353,0.29969612,0.31854779,0.34624714,0.3147507,0.32417193,0.3338165,0.37463528,0.42165136,0.38913637,0.38139677,0.37082183,0.29107437,0.25867486,0.22879431,0.24171735,0.20443831
"edupar",6,1,"lTHS",36540,,"Omaha-Council Bluffs, NE-IA",0,0.34289858,0.30251631,0.28744191,0.29663092,0.32844228,0.38662013,0.40877956,0.41795155,0.44247457,0.39837331,0.44143263,0.44360247,0.34911087,0.29659727,0.27183339,0.27102005,0.2375192
"edupar",6,1,"lTHS",36740,,"Orlando-Kissimmee-Sanford, FL",0,0.11162518,0.10717101,0.10214343,0.11720385,0.12999253,0.12695919,0.13816935,0.1229889,0.1044144,0.09626804,0.09810084,0.10157377,0.10981567,0.1168486,0.09796361,0.09754751,0.08328538
"edupar",6,1,"lTHS",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,0.34379524,0.35981968,0.35733187,0.31726927,0.33400625,0.37013957,0.35984647,0.33266374,0.32382688,0.32399246,0.30950209,0.30219102,0.30124739,0.27607107,0.23343505,0.31599841,0.27857658
"edupar",6,1,"lTHS",37340,,"Palm Bay-Melbourne-Titusville, FL",0,0.09819867,0.03253004,0.06455106,0.07088104,0.03784997,0.05770158,0.07363712,0.05798712,0.11117754,0.17256495,0.14137833,0.06436529,0.03398205,0.04863612,0.06101695,0.01635654,0.01776935
"edupar",6,1,"lTHS",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0.12008762,0.12194174,0.13174763,0.12693925,0.13968563,0.15220341,0.13987622,0.14864768,0.1581637,0.13426782,0.12395252,0.13585639,0.1355366,0.12646225,0.11835396,0.13616401,0.12241798
"edupar",6,1,"lTHS",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,0.3536222,0.3609097,0.38001943,0.35278171,0.32066005,0.33077139,0.32637879,0.32807297,0.31934309,0.28256235,0.28126788,0.28088406,0.2431982,0.22316016,0.20076716,0.20725368,0.21602014
"edupar",6,1,"lTHS",38300,,"Pittsburgh, PA",0,0.03618228,0.01986954,0.02512383,0.03360584,0.03438709,0.08525927,0.13679256,0.13948277,0.11740407,0.04873663,0.04156983,0.06362282,0.07058408,0.05204586,0.02831069,0.02608583,0.04387902
"edupar",6,1,"lTHS",38900,,"Portland-Vancouver-Hillsboro, OR-WA",0,0.2058043,0.22643018,0.2518732,0.2779268,0.27788293,0.2526404,0.2258139,0.20432627,0.1971454,0.20733149,0.21963252,0.19703983,0.19080047,0.20182537,0.18892139,0.14701021,0.14120555
"edupar",6,1,"lTHS",39300,,"Providence-Warwick, RI-MA",0,0.24005343,0.23199494,0.21447243,0.19207142,0.1951987,0.21234275,0.19955975,0.17647794,0.17589246,0.17089511,0.15079698,0.12427028,0.1266712,0.12835945,0.14226921,0.18251465,0.17933169
"edupar",6,1,"lTHS",39340,,"Provo-Orem, UT",0,0.14435041,0.17735046,0.14275026,0.1800203,0.19862872,0.18772674,0.2007385,0.14455703,0.11476495,0.13012727,0.11428204,0.10675406,0.12751915,0.07936273,0.01919794,0.13626255,0.12191121
"edupar",6,1,"lTHS",39580,,"Raleigh, NC",0,0.21539199,0.2598795,0.28420162,0.2643719,0.21014287,0.21698312,0.23596458,0.25635999,0.25761768,0.22573215,0.18755808,0.18891445,0.19844615,0.21030924,0.19403897,0.17440893,0.13121425
"edupar",6,1,"lTHS",40060,,"Richmond, VA",0,0.22990163,0.15786122,0.14916679,0.17352682,0.20527974,0.21481958,0.16659652,0.15905233,0.2310044,0.2118022,0.14279826,0.15709883,0.20054261,0.19813901,0.18765134,0.18212308,0.14679411
"edupar",6,1,"lTHS",40140,,"Riverside-San Bernardino-Ontario, CA",0,0.36168221,0.34422269,0.32018331,0.32063603,0.32464883,0.32017383,0.31747606,0.29164466,0.28785947,0.293042,0.27688423,0.25420243,0.2350951,0.22929338,0.22992375,0.20462266,0.20084943
"edupar",6,1,"lTHS",40380,,"Rochester, NY",0,0.16111375,0.10197077,0.09534642,0.10068859,0.1004201,0.13876745,0.16312188,0.14622606,0.11486387,0.13362207,0.12303652,0.10373962,0.14322536,0.12859407,0.11299571,0.07231981,0.08158798
"edupar",6,1,"lTHS",40900,,"Sacramento--Roseville--Arden-Arcade, CA",0,0.23399876,0.22414835,0.22185665,0.24669208,0.23966068,0.21644202,0.21365383,0.20166545,0.1805378,0.16802023,0.1785861,0.15698299,0.12302607,0.12324995,0.13664332,0.12346712,0.13170595
"edupar",6,1,"lTHS",41180,,"St. Louis, MO-IL",0,0.14184414,0.14071362,0.18681861,0.15513435,0.09771035,0.10111378,0.13381374,0.14238556,0.10349259,0.08186589,0.0775425,0.06519828,0.07260387,0.09964061,0.09711324,0.09715964,0.09845388
"edupar",6,1,"lTHS",41620,,"Salt Lake City, UT",0,0.23724,0.25357047,0.2508058,0.23385943,0.27292573,0.26770878,0.26562396,0.28310704,0.28832525,0.28389528,0.24850397,0.27408418,0.24184921,0.19587681,0.22194195,0.1955917,0.18346815
"edupar",6,1,"lTHS",41700,,"San Antonio-New Braunfels, TX",0,0.28571746,0.25239947,0.24725287,0.26664779,0.2705799,0.25502086,0.2309458,0.2187358,0.2267924,0.22201283,0.2218823,0.21320049,0.22634488,0.22726671,0.2091148,0.21590102,0.19349444
"edupar",6,1,"lTHS",41740,,"San Diego-Carlsbad, CA",0,0.26824471,0.25905541,0.27210233,0.27818206,0.26868895,0.27200538,0.27156064,0.26206043,0.24146947,0.21973546,0.22282729,0.20460129,0.1845711,0.18644036,0.17163931,0.14018515,0.12750454
"edupar",6,1,"lTHS",41860,,"San Francisco-Oakland-Hayward, CA",0,0.17827916,0.17632128,0.18724661,0.18070464,0.17229047,0.17545432,0.17605907,0.16921814,0.15703817,0.16628212,0.16613728,0.15889743,0.13354591,0.11926585,0.11245476,0.12511617,0.12362714
"edupar",6,1,"lTHS",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,0.18813968,0.1826587,0.19037066,0.18257493,0.16231138,0.16309087,0.17989407,0.17508997,0.15807535,0.1455128,0.13603637,0.12357866,0.11377487,0.10597564,0.09938525,0.09919719,0.09988336
"edupar",6,1,"lTHS",42540,,"Scranton--Wilkes-Barre--Hazleton, PA",0,0.14519337,0.18728246,0.2047077,0.19707672,0.19918838,0.30770504,0.42814171,0.36370423,0.2685287,0.28302073,0.26362678,0.22439145,0.23159944,0.18334934,0.19200777,0.26981458,0.21464591
"edupar",6,1,"lTHS",42660,,"Seattle-Tacoma-Bellevue, WA",0,0.16766626,0.17001142,0.16908731,0.17625307,0.16828965,0.16575202,0.15921296,0.15066814,0.16662189,0.14908183,0.1345567,0.13678649,0.11933645,0.11638507,0.10175221,0.08550301,0.0967545
"edupar",6,1,"lTHS",44060,,"Spokane-Spokane Valley, WA",0,0.26940593,0.28351769,0.26907808,0.21549527,0.16950572,0.19815159,0.19478868,0.14446586,0.10330279,0.07975999,0.11565537,0.10665451,0.127342,0.1366818,0.11380122,0.21008383,0.09782077
"edupar",6,1,"lTHS",44140,,"Springfield, MA",0,0.08365375,0.15116784,0.19973634,0.15022315,0.17189829,0.19090207,0.18341674,0.24192256,0.19784109,0.0936495,0.09166808,0.12467773,0.14849408,0.13132846,0.13918753,0.09758711,0.10715637
"edupar",6,1,"lTHS",44700,,"Stockton-Lodi, CA",0,0.35235175,0.31691384,0.36278307,0.3471784,0.32623643,0.32240081,0.28823459,0.30408862,0.3028819,0.28112972,0.28119621,0.24554263,0.22676012,0.27114433,0.27508733,0.32098931,0.2691662
"edupar",6,1,"lTHS",45060,,"Syracuse, NY",0,0.12757465,0.16334838,0.23416795,0.15687852,0.13634658,0.18972987,0.1681188,0.21897784,0.27931187,0.2284753,0.27513543,0.27685896,0.20256582,0.21010597,0.21663453,0.23072347,0.22807686
"edupar",6,1,"lTHS",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,0.17419764,0.15510516,0.15513635,0.16386126,0.16023481,0.1563614,0.14357737,0.14077778,0.13791963,0.14225854,0.15598963,0.13517149,0.12383375,0.12432304,0.08253428,0.11587977,0.10029487
"edupar",6,1,"lTHS",45780,,"Toledo, OH",0,0.14810427,0.10783782,0.12339681,0.102933,0.12497509,0.08562487,0.07868727,0.09477151,0.08377987,0.11170737,0.08926412,0.11507015,0.08890004,0.05166423,0.11122598,,0.09640635
"edupar",6,1,"lTHS",46060,,"Tucson, AZ",0,0.21799047,0.21643074,0.24775995,0.25822619,0.24555193,0.24687797,0.24520037,0.23060288,0.2125361,0.22781235,0.21629784,0.18246911,0.17946994,0.17568035,0.15004572,0.12163432,0.13386913
"edupar",6,1,"lTHS",46140,,"Tulsa, OK",0,0.2920413,0.2909978,0.344174,0.33792153,0.31128177,0.29165676,0.33551458,0.34305727,0.31448036,0.31183112,0.29475796,0.30235565,0.25650853,0.23484667,0.24352385,0.25377083,0.28763193
"edupar",6,1,"lTHS",46520,,"Urban Honolulu, HI",0,0.06835259,0.06108139,0.06204349,0.07847963,0.08451656,0.06465565,0.0546475,0.05412092,0.05996967,0.06757325,0.06756373,0.05491351,0.05720928,0.07120124,0.0703488,0.05234953,0.06794147
"edupar",6,1,"lTHS",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,0.05763845,0.04412151,0.06296371,0.07259803,0.08417332,0.08258168,0.07344738,0.08453021,0.11089046,0.09697019,0.06851932,0.07116311,0.09280366,0.09536645,0.09728952,0.12003453,0.10117374
"edupar",6,1,"lTHS",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.14839099,0.14388601,0.16331053,0.1700865,0.17310965,0.17562598,0.15987571,0.15032721,0.15578543,0.16021265,0.15729612,0.15888306,0.15576665,0.14688735,0.13482547,0.14733334,0.12884389
"edupar",6,1,"lTHS",48620,,"Wichita, KS",0,0.26633969,0.31575826,0.29774943,0.27801064,0.32727137,0.37000519,0.3765583,0.31525654,0.23031463,0.23690967,0.25687262,0.2482916,0.28919083,0.27955043,0.23862748,0.23175313,0.23766072
"edupar",6,1,"lTHS",49180,,"Winston-Salem, NC",0,0.36173257,0.34215048,0.43548584,0.47117504,0.38554054,0.38843134,0.43846756,0.48621452,0.45659721,0.38738394,0.3255783,0.30325237,0.32887149,0.29344171,0.21247703,0.22001813,0.28766692
"edupar",6,1,"lTHS",49340,,"Worcester, MA-CT",0,0.11117881,0.10151298,0.07082476,0.0728494,0.09117339,0.07415676,0.062902,0.07141981,0.08974192,0.09693877,0.08267135,0.09262794,0.08622345,0.08799337,0.08216361,0.11365642,0.10803625
"edupar",6,1,"lTHS",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,0.04635298,,,,,,,,,,,,,
"edupar",6,2,"HS",1,"AL","Alabama",1,0.35763848,0.35014629,0.39616755,0.39160252,0.38075501,0.40636677,0.42485681,0.40626565,0.35755801,0.38318726,0.41997385,0.38418645,0.36040854,0.39502701,0.41857299,0.47326636,0.47149274
"edupar",6,2,"HS",2,"AK","Alaska",1,0.46229154,0.52553415,0.60853112,0.56284636,0.51762646,0.53554916,0.55892742,0.62404746,0.58381593,0.47756273,0.43206561,0.42992935,0.40465507,0.45599571,0.49845162,0.55150789,0.52938884
"edupar",6,2,"HS",4,"AZ","Arizona",1,0.50081092,0.4938404,0.47327009,0.4809137,0.49512771,0.47990206,0.47069061,0.46919727,0.46864164,0.48032376,0.48805127,0.49084648,0.523525,0.5251286,0.49315545,0.48513883,0.47616115
"edupar",6,2,"HS",5,"AR","Arkansas",1,0.41922218,0.45548144,0.41236261,0.39006346,0.40812182,0.45089537,0.50357467,0.4580932,0.4589642,0.5018155,0.4893862,0.4434855,0.47745198,0.49845585,0.45174992,0.49599922,0.49205303
"edupar",6,2,"HS",6,"CA","California",1,0.43215629,0.43306729,0.42828655,0.42705196,0.43099815,0.42776516,0.42475757,0.4285247,0.43040919,0.4290185,0.42966509,0.42959106,0.43095005,0.42494544,0.41316196,0.41294211,0.41237429
"edupar",6,2,"HS",8,"CO","Colorado",1,0.43185112,0.44971916,0.40891206,0.3857373,0.42937249,0.45137024,0.42765769,0.43791214,0.44634515,0.45048738,0.46896106,0.47367144,0.4515385,0.44023141,0.43132162,0.39897728,0.41136032
"edupar",6,2,"HS",9,"CT","Connecticut",1,0.46378356,0.45707166,0.46600601,0.46980861,0.46783364,0.44136941,0.42255276,0.4272289,0.40965256,0.39756221,0.39871851,0.40907121,0.41143733,0.39913139,0.38187629,0.39410079,0.39509675
"edupar",6,2,"HS",10,"DE","Delaware",1,0.40533134,0.42318982,0.40801424,0.34752014,0.31269583,0.30721939,0.32563287,0.36449972,0.33599937,0.36246783,0.41050398,0.44364238,0.49820307,0.41228426,0.39118847,0.457598,0.42706671
"edupar",6,2,"HS",11,"DC","District of Columbia",1,0.34316531,0.28952169,0.21647942,0.2373223,0.27297646,0.30126914,0.33129537,0.31701872,0.32004142,0.28795296,0.25329125,0.28451702,0.28573588,0.25344923,0.24556541,0.17279518,0.23824461
"edupar",6,2,"HS",12,"FL","Florida",1,0.51065207,0.51394075,0.51109332,0.50125748,0.49587351,0.50165975,0.50663292,0.50491691,0.50374913,0.4951914,0.48304799,0.4812094,0.46500099,0.45067647,0.4355514,0.44041926,0.43721294
"edupar",6,2,"HS",13,"GA","Georgia",1,0.42161936,0.40947697,0.40683961,0.41723698,0.40953279,0.40514076,0.41946003,0.42458174,0.39969513,0.37763879,0.385961,0.40582427,0.39485684,0.38957691,0.38050532,0.39155006,0.37456876
"edupar",6,2,"HS",15,"HI","Hawaii",1,0.56740963,0.54608637,0.57078063,0.57964456,0.56817573,0.60638815,0.5982002,0.55252945,0.5512079,0.54261649,0.54903358,0.52153355,0.48617789,0.4934676,0.46923733,0.44520339,0.47072595
"edupar",6,2,"HS",16,"ID","Idaho",1,0.47768918,0.4970043,0.45670259,0.43107474,0.44213292,0.4003025,0.43964159,0.52138638,0.4972367,0.45170876,0.48299682,0.50458115,0.47808599,0.45550784,0.48759472,0.52105296,0.49638706
"edupar",6,2,"HS",17,"IL","Illinois",1,0.46047077,0.46206945,0.44888535,0.43440694,0.44811299,0.46710286,0.46089831,0.44406772,0.44756484,0.44724491,0.44416443,0.44460875,0.44265351,0.44721815,0.43330705,0.41387001,0.40646186
"edupar",6,2,"HS",18,"IN","Indiana",1,0.41435635,0.44211257,0.42041227,0.42982331,0.42546746,0.40748602,0.40678912,0.42931348,0.41418511,0.40505162,0.42741841,0.41463435,0.41663674,0.41409549,0.43901813,0.41243815,0.41019997
"edupar",6,2,"HS",19,"IA","Iowa",1,0.41111407,0.3842091,0.45386708,0.48029163,0.4046793,0.40886208,0.41088623,0.42223069,0.47011927,0.49024001,0.45603696,0.43351486,0.45274514,0.49252409,0.48475972,0.52801448,0.48113993
"edupar",6,2,"HS",20,"KS","Kansas",1,0.4558512,0.4342505,0.38729081,0.38530529,0.38499692,0.39389041,0.41597849,0.43774164,0.44352973,0.45480746,0.44255772,0.43530652,0.42700908,0.42441502,0.43725649,0.419918,0.43949416
"edupar",6,2,"HS",21,"KY","Kentucky",1,0.36406538,0.4414635,0.45502841,0.43999445,0.43473315,0.41944557,0.40624151,0.44433337,0.42782086,0.39486504,0.42690367,0.43136287,0.42582372,0.40216136,0.3990216,0.46401742,0.47492641
"edupar",6,2,"HS",22,"LA","Louisiana",1,0.49873894,0.46008417,0.43963298,0.47010908,0.47929361,0.46782503,0.44388863,0.474107,0.48696402,0.4925558,0.51242673,0.48909295,0.47962242,0.47575232,0.46136299,0.4559246,0.4256705
"edupar",6,2,"HS",23,"ME","Maine",1,0.35846916,0.4808735,0.5746358,0.43825036,0.35887232,0.51593167,0.50196123,0.41033027,0.39868873,0.41767824,0.39404291,0.32717755,0.25494435,0.27612048,0.39626592,0.29488182,0.34330523
"edupar",6,2,"HS",24,"MD","Maryland",1,0.34447965,0.35239208,0.34051627,0.3390168,0.3514533,0.34284085,0.33222359,0.351217,0.35957447,0.33402252,0.33513507,0.3338643,0.33547217,0.3536258,0.33289865,0.32769042,0.33380732
"edupar",6,2,"HS",25,"MA","Massachusetts",1,0.46320057,0.43658179,0.42286766,0.41675621,0.41410628,0.42441651,0.4312025,0.43500859,0.40696567,0.4014622,0.41118193,0.41336682,0.40443537,0.39414346,0.39122751,0.34703586,0.37050533
"edupar",6,2,"HS",26,"MI","Michigan",1,0.38269031,0.38096964,0.37923625,0.39758933,0.37615448,0.36205053,0.37435305,0.36243656,0.34714004,0.35923752,0.37617853,0.38545251,0.3771826,0.36076471,0.3499302,0.36012062,0.34337693
"edupar",6,2,"HS",27,"MN","Minnesota",1,0.45076632,0.43057758,0.38417068,0.37711567,0.40775687,0.40633547,0.42271811,0.43380538,0.43974057,0.44969213,0.43608028,0.44756231,0.44083363,0.42915979,0.42550468,0.41114175,0.42601609
"edupar",6,2,"HS",28,"MS","Mississippi",1,0.44297028,0.42097828,0.40221059,0.35104308,0.34759039,0.41969761,0.47700149,0.47546294,0.46280497,0.46430102,0.48065186,0.46379334,0.43082356,0.38949642,0.34240443,0.48292276,0.48301432
"edupar",6,2,"HS",29,"MO","Missouri",1,0.39618245,0.41371822,0.38541865,0.39863491,0.42024279,0.42374527,0.40280315,0.39665335,0.38162577,0.36636883,0.39574644,0.39271462,0.39031923,0.39961907,0.40217465,0.39415181,0.40865967
"edupar",6,2,"HS",30,"MT","Montana",1,0.41825694,0.34224185,0.45164403,0.4997218,0.46862185,0.39815566,0.40456444,0.44282997,0.39694297,0.34659675,0.21424378,0.29276651,0.51224321,0.5282442,0.43866056,0.31805488,0.32615235
"edupar",6,2,"HS",31,"NE","Nebraska",1,0.39421514,0.39292535,0.42342606,0.46471724,0.44868019,0.40640217,0.40806094,0.38312036,0.36581606,0.37747627,0.38372025,0.38488367,0.3677181,0.44454703,0.49822757,0.45655641,0.45785308
"edupar",6,2,"HS",32,"NV","Nevada",1,0.5242424,0.52226359,0.48571742,0.46752441,0.48731115,0.49777156,0.50683695,0.54120415,0.54222375,0.53439844,0.55114043,0.56307924,0.54734755,0.49554953,0.48074248,0.49077064,0.49745679
"edupar",6,2,"HS",33,"NH","New Hampshire",1,0.40246722,0.42324188,0.35945812,0.33805385,0.41365665,0.42999363,0.3702189,0.37386477,0.3735033,0.37371176,0.32046604,0.29994178,0.38519272,0.34058321,0.30176091,0.29810783,0.299191
"edupar",6,2,"HS",34,"NJ","New Jersey",1,0.43404573,0.44407421,0.43753034,0.42070389,0.41434079,0.42068836,0.41051918,0.39962229,0.40138924,0.39294878,0.39005381,0.392203,0.38872117,0.3861444,0.38328865,0.36562854,0.36275876
"edupar",6,2,"HS",35,"NM","New Mexico",1,0.44294161,0.4468666,0.47344059,0.44651756,0.46155912,0.51512086,0.52221674,0.51744384,0.49412039,0.48428863,0.51836389,0.53002036,0.54643685,0.51958096,0.48399967,0.53327286,0.53070796
